checked_at,code,url,http_status,reachable,note
2026-08-13T19:29:35.931655+09:00,4937,https://irbank.net/E36697,403,false,
2026-08-13T19:29:35.931655+09:00,4937,https://irbank.net/E36697/quarter,403,false,
2026-08-13T19:29:35.931655+09:00,4937,https://irbank.net/E36697/results,403,false,
2026-08-13T19:29:35.931655+09:00,4937,https://kabutan.jp/stock/?code=4937,405,false,
2026-08-13T19:29:35.931655+09:00,4937,https://kabutan.jp/stock/finance?code=4937,405,false,
2026-08-13T19:29:35.931655+09:00,4937,https://kabutan.jp/stock/news?code=4937,405,false,
2026-08-13T19:29:35.931655+09:00,4937,https://kabuyoho.jp/sp/reportTarget?bcode=4937,200,true,
2026-08-13T19:29:35.931655+09:00,4937,https://maonline.jp/news/20231120f,200,true,
2026-08-13T19:29:35.931655+09:00,4937,https://maonline.jp/news/20251113j,200,true,
2026-08-13T19:29:35.931655+09:00,4937,https://minkabu.jp/stock/4937,403,false,
2026-08-13T19:29:35.931655+09:00,4937,https://netkeizai.com/articles/detail/6726,200,true,
2026-08-13T19:29:35.931655+09:00,4937,https://news.livedoor.com/article/detail/32030572/,200,true,
2026-08-13T19:29:35.931655+09:00,4937,https://s.kabutan.jp/news/n202608100342/,200,true,
2026-08-13T19:29:35.931655+09:00,4937,https://waqoo.jp/dtoc.html,200,true,
2026-08-13T19:29:35.931655+09:00,4937,https://waqoo.jp/ir/,200,true,
2026-08-13T19:29:35.931655+09:00,4937,https://waqoo.jp/medical-support.html,200,true,
2026-08-13T19:29:35.931655+09:00,4937,https://www.nihon-ma.co.jp/news/20251213_4937-15/,200,true,
2026-08-13T19:29:35.931655+09:00,6570,https://irbank.net/E33822,403,false,
2026-08-13T19:29:35.931655+09:00,6570,https://irbank.net/E33822/quarter,403,false,
2026-08-13T19:29:35.931655+09:00,6570,https://irbank.net/E33822/results,403,false,
2026-08-13T19:29:35.931655+09:00,6570,https://kabutan.jp/news/marketnews/?b=n202608100568,405,false,
2026-08-13T19:29:35.931655+09:00,6570,https://kabutan.jp/stock/?code=6570,405,false,
2026-08-13T19:29:35.931655+09:00,6570,https://kabutan.jp/stock/finance?code=6570,405,false,
2026-08-13T19:29:35.931655+09:00,6570,https://kabutan.jp/stock/news?code=6570,405,false,
2026-08-13T19:29:35.931655+09:00,6570,https://kabuyoho.jp/sp/reportTarget?bcode=6570,200,true,
2026-08-13T19:29:35.931655+09:00,6570,https://minkabu.jp/stock/6570,403,false,
2026-08-13T19:29:35.931655+09:00,6570,https://www.kyowa-corp.co.jp/business,200,true,
2026-08-13T19:29:35.931655+09:00,6570,https://www.kyowa-corp.co.jp/company,200,true,
